,face_engaged,face_glasses,face_happy,face_lefteyeclosed,face_lookingaway,face_mouthmoved,face_mouthopen,face_pitch,face_righteyeclosed,face_roll,face_size,face_yaw,hip_rot,index,shoulder_rot,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,HeadX,HeadY,HeadZ,HipLeftX,HipLeftY,HipLeftZ,HipRightX,HipRightY,HipRightZ,NeckX,NeckY,NeckZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,WristLeftX,WristLeftY,WristLeftZ,WristRightX,WristRightY,WristRightZ,pedes_posX,pedes_posY,pedes_posZ,Activity
772,no,unknown,unknown,unknown,yes,unknown,unknown,-5,unknown,-20,0,-40,0.072936328,1,-0.317556032,-0.253158271,0.071947984,0.996386468,-0.00814409,0.033622745,0.996568561,0.042770576,0.256105036,0.9586227,-0.06807857,-0.1189254,1.14785755,0.01386014,-0.134888142,1.15384448,-0.000734032,0.1605248,0.953204334,-0.09444512,0.164601341,1.01871073,0.094076864,0.164092168,0.9567475,-0.027575348,-0.129800841,1.17596674,-0.013390411,0.017877992,1.0693512,-0.003690626,0.125701666,0.9839729,-0.3490501,-0.03842983,1.03521562,0.136206135,-0.098912,1.06193268,-0.013390411,0.017877992,1.0693512,Interacting
773,no,unknown,unknown,unknown,yes,unknown,unknown,-5,unknown,-20,0,-40,0.078234935,1,-0.317392345,-0.255536824,0.071300544,0.997584343,-0.009716728,0.034266952,0.997117341,0.03746405,0.25523743,0.96160996,-0.06820644,-0.119489096,1.14753771,0.013813017,-0.1349645,1.15396762,-0.010183414,0.162581861,0.9576733,-0.095970765,0.164870247,1.01959884,0.09266891,0.164808318,0.9576311,-0.027646946,-0.130000338,1.17596352,-0.016267285,0.01805837,1.07053971,-0.011271151,0.1271678,0.9874134,-0.3525854,-0.038550515,1.035174,0.13504909,-0.098499745,1.06132984,-0.016267285,0.01805837,1.07053971,Interacting
774,no,unknown,unknown,unknown,yes,unknown,unknown,-5,unknown,-20,0,-40,0.078234935,1,-0.317392345,-0.255536824,0.071300544,0.997584343,-0.009716728,0.034266952,0.997117341,0.03746405,0.25523743,0.96160996,-0.06820644,-0.119489096,1.14753771,0.013813017,-0.1349645,1.15396762,-0.010183414,0.162581861,0.9576733,-0.095970765,0.164870247,1.01959884,0.09266891,0.164808318,0.9576311,-0.027646946,-0.130000338,1.17596352,-0.016267285,0.01805837,1.07053971,-0.011271151,0.1271678,0.9874134,-0.3525854,-0.038550515,1.035174,0.13504909,-0.098499745,1.06132984,-0.016267285,0.01805837,1.07053971,Interacting
775,no,unknown,unknown,unknown,yes,unknown,unknown,5,unknown,-20,0,-50,0.084598867,1,-0.329430898,-0.25861308,0.0706333,0.999582231,-0.013292432,0.035637595,0.9975896,0.032921787,0.257015884,0.9643183,-0.06879689,-0.1197389,1.14766669,0.012694372,-0.135066226,1.15457726,-0.012767716,0.162885338,0.9591465,-0.09726636,0.1652324,1.02045333,0.088661425,0.16429,0.956886649,-0.028523965,-0.130203187,1.17632508,-0.018970512,0.018216264,1.07183528,-0.014092756,0.127485648,0.988928139,-0.355011255,-0.040185213,1.03621614,0.132422313,-0.09689992,1.06046629,-0.018970512,0.018216264,1.07183528,Interacting
776,no,unknown,unknown,unknown,yes,unknown,unknown,5,unknown,-20,0,-50,0.084598867,1,-0.329430898,-0.25861308,0.0706333,0.999582231,-0.013292432,0.035637595,0.9975896,0.032921787,0.257015884,0.9643183,-0.06879689,-0.1197389,1.14766669,0.012694372,-0.135066226,1.15457726,-0.012767716,0.162885338,0.9591465,-0.09726636,0.1652324,1.02045333,0.088661425,0.16429,0.956886649,-0.028523965,-0.130203187,1.17632508,-0.018970512,0.018216264,1.07183528,-0.014092756,0.127485648,0.988928139,-0.355011255,-0.040185213,1.03621614,0.132422313,-0.09689992,1.06046629,-0.018970512,0.018216264,1.07183528,Interacting
777,no,unknown,unknown,unknown,yes,unknown,unknown,5,unknown,-20,0,-50,0.074099719,1,-0.369341278,-0.2604014,0.070493,1.00091553,-0.019114018,0.036408946,0.997537851,0.028285582,0.259008527,0.9671811,-0.0698384,-0.120214768,1.14838612,0.01270411,-0.135005832,1.15451372,-0.01537412,0.163337737,0.96083504,-0.09857662,0.16588667,1.021209,0.069504835,0.1638155,0.956143737,-0.028760139,-0.130257681,1.17644131,-0.020639751,0.018451395,1.07277119,-0.016552601,0.127913028,0.9904491,-0.379025161,-0.0828234,1.06800628,0.129091084,-0.09422815,1.05897427,-0.020639751,0.018451395,1.07277119,Interacting
778,no,unknown,unknown,unknown,yes,unknown,unknown,5,unknown,-20,0,-50,0.074099719,1,-0.369341278,-0.2604014,0.070493,1.00091553,-0.019114018,0.036408946,0.997537851,0.028285582,0.259008527,0.9671811,-0.0698384,-0.120214768,1.14838612,0.01270411,-0.135005832,1.15451372,-0.01537412,0.163337737,0.96083504,-0.09857662,0.16588667,1.021209,0.069504835,0.1638155,0.956143737,-0.028760139,-0.130257681,1.17644131,-0.020639751,0.018451395,1.07277119,-0.016552601,0.127913028,0.9904491,-0.379025161,-0.0828234,1.06800628,0.129091084,-0.09422815,1.05897427,-0.020639751,0.018451395,1.07277119,Interacting
779,no,unknown,unknown,unknown,yes,unknown,unknown,10,unknown,-20,0,-45,0.050940521,1,-0.354579274,-0.2627709,0.0704357,1.003534,-0.1370075,0.08528489,0.9840588,0.017489132,0.263756335,0.9746251,-0.07103417,-0.121958159,1.14887166,0.013912858,-0.135484561,1.15320265,-0.033613604,0.172276556,0.9709061,-0.106760763,0.167735472,1.02066123,0.057901397,0.163126871,0.9596989,-0.028788794,-0.131136864,1.17616224,-0.02610658,0.020101829,1.07529747,-0.031077217,0.134611741,0.9981405,-0.3813159,-0.08414548,1.06818914,0.042090897,-0.008900497,1.03529215,-0.02610658,0.020101829,1.07529747,Interacting
780,no,unknown,unknown,unknown,yes,unknown,unknown,10,unknown,-20,0,-45,0.050940521,1,-0.354579274,-0.2627709,0.0704357,1.003534,-0.1370075,0.08528489,0.9840588,0.017489132,0.263756335,0.9746251,-0.07103417,-0.121958159,1.14887166,0.013912858,-0.135484561,1.15320265,-0.033613604,0.172276556,0.9709061,-0.106760763,0.167735472,1.02066123,0.057901397,0.163126871,0.9596989,-0.028788794,-0.131136864,1.17616224,-0.02610658,0.020101829,1.07529747,-0.031077217,0.134611741,0.9981405,-0.3813159,-0.08414548,1.06818914,0.042090897,-0.008900497,1.03529215,-0.02610658,0.020101829,1.07529747,Interacting
781,no,unknown,unknown,unknown,yes,unknown,unknown,10,unknown,-20,0,-50,0.043343321,1,-0.368867176,-0.267222524,0.06789532,1.006904,-0.14400129,0.08477184,0.9879313,0.012107018,0.266717732,0.978649855,-0.074889466,-0.120408595,1.15686667,0.012093586,-0.131797209,1.16063917,-0.033351865,0.171847031,0.970972061,-0.107629091,0.168109119,1.02227819,0.050449602,0.162185311,0.9611712,-0.03182776,-0.128605232,1.183969,-0.028388962,0.02126052,1.07911491,-0.0311339,0.134447157,0.998522639,-0.384944379,-0.08780699,1.07044375,0.036859147,-0.007787541,1.03655982,-0.028388962,0.02126052,1.07911491,Interacting
782,no,unknown,unknown,unknown,yes,unknown,unknown,10,unknown,-20,0,-50,0.043343321,1,-0.368867176,-0.267222524,0.06789532,1.006904,-0.14400129,0.08477184,0.9879313,0.012107018,0.266717732,0.978649855,-0.074889466,-0.120408595,1.15686667,0.012093586,-0.131797209,1.16063917,-0.033351865,0.171847031,0.970972061,-0.107629091,0.168109119,1.02227819,0.050449602,0.162185311,0.9611712,-0.03182776,-0.128605232,1.183969,-0.028388962,0.02126052,1.07911491,-0.0311339,0.134447157,0.998522639,-0.384944379,-0.08780699,1.07044375,0.036859147,-0.007787541,1.03655982,-0.028388962,0.02126052,1.07911491,Interacting
783,no,unknown,unknown,unknown,yes,unknown,unknown,10,unknown,-15,0,-50,0.044172229,1,-0.382318091,-0.268881917,0.06748282,1.00860751,-0.155127525,0.105412535,0.9849795,0.006418209,0.26935038,0.982853055,-0.07431032,-0.121874526,1.15643382,0.012678168,-0.13211748,1.1602788,-0.036307536,0.172548816,0.973299146,-0.109003827,0.168385118,1.02439928,0.04664565,0.162534237,0.961812139,-0.031281155,-0.129428074,1.18360889,-0.029955825,0.021541396,1.08030844,-0.034341738,0.135295615,1.00111282,-0.386293322,-0.08885732,1.07127571,0.021929095,0.005069448,1.0331378,-0.029955825,0.021541396,1.08030844,Interacting
784,no,unknown,unknown,unknown,yes,unknown,unknown,10,unknown,-15,0,-50,0.044172229,1,-0.382318091,-0.268881917,0.06748282,1.00860751,-0.155127525,0.105412535,0.9849795,0.006418209,0.26935038,0.982853055,-0.07431032,-0.121874526,1.15643382,0.012678168,-0.13211748,1.1602788,-0.036307536,0.172548816,0.973299146,-0.109003827,0.168385118,1.02439928,0.04664565,0.162534237,0.961812139,-0.031281155,-0.129428074,1.18360889,-0.029955825,0.021541396,1.08030844,-0.034341738,0.135295615,1.00111282,-0.386293322,-0.08885732,1.07127571,0.021929095,0.005069448,1.0331378,-0.029955825,0.021541396,1.08030844,Interacting
785,no,unknown,unknown,unknown,yes,unknown,unknown,10,unknown,-20,0,-40,0.044277792,1,-0.386580761,-0.270717561,0.06636456,1.01084173,-0.155681968,0.10423287,0.9879095,0.000485285,0.272713035,0.9880142,-0.07194334,-0.122552224,1.156696,0.01666167,-0.130830541,1.16062176,-0.03892168,0.173551038,0.9754293,-0.111040361,0.168722659,1.02659976,0.044340212,0.166440949,0.96335,-0.028322406,-0.129337937,1.18392575,-0.030506255,0.022443224,1.0817312,-0.03657061,0.1364433,1.00330424,-0.3880102,-0.090521276,1.07248056,0.021774126,0.004222427,1.03536594,-0.030506255,0.022443224,1.0817312,Interacting
786,no,unknown,unknown,unknown,yes,unknown,unknown,10,unknown,-20,0,-40,0.044277792,1,-0.386580761,-0.270717561,0.06636456,1.01084173,-0.155681968,0.10423287,0.9879095,0.000485285,0.272713035,0.9880142,-0.07194334,-0.122552224,1.156696,0.01666167,-0.130830541,1.16062176,-0.03892168,0.173551038,0.9754293,-0.111040361,0.168722659,1.02659976,0.044340212,0.166440949,0.96335,-0.028322406,-0.129337937,1.18392575,-0.030506255,0.022443224,1.0817312,-0.03657061,0.1364433,1.00330424,-0.3880102,-0.090521276,1.07248056,0.021774126,0.004222427,1.03536594,-0.030506255,0.022443224,1.0817312,Interacting
787,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-20,0,-50,0.045652584,1,-0.355692843,-0.277560323,0.062947474,1.01651835,-0.158988431,0.107742079,0.9897822,-0.005782425,0.27299428,0.9935972,-0.06567015,-0.124028951,1.15350342,0.025847198,-0.127631634,1.15768433,-0.05981436,0.184971735,0.990381241,-0.128347322,0.170114428,1.03189087,0.036971632,0.184562832,0.970476,-0.020747202,-0.128737628,1.18099058,-0.03312632,0.025963152,1.0846076,-0.05178377,0.1458382,1.01469219,-0.3942746,-0.09559559,1.07526553,0.017936459,0.006390578,1.03664982,-0.03312632,0.025963152,1.0846076,Interacting
788,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-20,0,-50,0.045652584,1,-0.355692843,-0.277560323,0.062947474,1.01651835,-0.158988431,0.107742079,0.9897822,-0.005782425,0.27299428,0.9935972,-0.06567015,-0.124028951,1.15350342,0.025847198,-0.127631634,1.15768433,-0.05981436,0.184971735,0.990381241,-0.128347322,0.170114428,1.03189087,0.036971632,0.184562832,0.970476,-0.020747202,-0.128737628,1.18099058,-0.03312632,0.025963152,1.0846076,-0.05178377,0.1458382,1.01469219,-0.3942746,-0.09559559,1.07526553,0.017936459,0.006390578,1.03664982,-0.03312632,0.025963152,1.0846076,Interacting
789,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0,-50,0.037480372,1,-0.370437935,-0.280142128,0.061373778,1.01915646,-0.158812523,0.108734675,0.9904953,-0.010645957,0.277192771,0.998607039,-0.06426693,-0.123654589,1.15609717,0.026610527,-0.126999363,1.15950489,-0.058935024,0.183963418,0.9899458,-0.127083734,0.1703196,1.03325391,0.03831354,0.181375951,0.969019055,-0.019558206,-0.128164262,1.18320465,-0.03360869,0.026591683,1.08652055,-0.051636037,0.1455599,1.0147934,-0.397168219,-0.09727535,1.07703185,0.01735375,0.006535193,1.03819191,-0.03360869,0.026591683,1.08652055,Interacting
790,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0,-50,0.037480372,1,-0.370437935,-0.280142128,0.061373778,1.01915646,-0.158812523,0.108734675,0.9904953,-0.010645957,0.277192771,0.998607039,-0.06426693,-0.123654589,1.15609717,0.026610527,-0.126999363,1.15950489,-0.058935024,0.183963418,0.9899458,-0.127083734,0.1703196,1.03325391,0.03831354,0.181375951,0.969019055,-0.019558206,-0.128164262,1.18320465,-0.03360869,0.026591683,1.08652055,-0.051636037,0.1455599,1.0147934,-0.397168219,-0.09727535,1.07703185,0.01735375,0.006535193,1.03819191,-0.03360869,0.026591683,1.08652055,Interacting
791,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-20,0,-50,0.040115608,1,-0.370091581,-0.2794484,0.061172057,1.02080548,-0.159440875,0.109750971,0.9920731,-0.016326718,0.2807524,1.004816,-0.06340254,-0.123772554,1.15674984,0.027760154,-0.126275077,1.16040885,-0.06081054,0.184172213,0.99178,-0.126657456,0.170403615,1.03481042,0.037840594,0.182106659,0.97099036,-0.01849152,-0.1278814,1.18397,-0.03561684,0.02814185,1.08969021,-0.054079518,0.146111429,1.01740491,-0.3981157,-0.096787125,1.07736874,0.015696758,0.006117791,1.04034865,-0.03561684,0.02814185,1.08969021,Interacting
792,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-20,0,-50,0.040115608,1,-0.370091581,-0.2794484,0.061172057,1.02080548,-0.159440875,0.109750971,0.9920731,-0.016326718,0.2807524,1.004816,-0.06340254,-0.123772554,1.15674984,0.027760154,-0.126275077,1.16040885,-0.06081054,0.184172213,0.99178,-0.126657456,0.170403615,1.03481042,0.037840594,0.182106659,0.97099036,-0.01849152,-0.1278814,1.18397,-0.03561684,0.02814185,1.08969021,-0.054079518,0.146111429,1.01740491,-0.3981157,-0.096787125,1.07736874,0.015696758,0.006117791,1.04034865,-0.03561684,0.02814185,1.08969021,Interacting
793,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0,-50,0.045532369,1,-0.354679825,-0.281629831,0.060311463,1.02344191,-0.163761288,0.105695009,1.00507212,-0.022434635,0.280780852,1.00992954,-0.0629382,-0.123602815,1.15693319,0.028881284,-0.1242506,1.16111684,-0.07539821,0.188179955,1.00447834,-0.144550547,0.1711637,1.04516625,0.025852542,0.195587814,0.982059,-0.017669123,-0.126983732,1.18436885,-0.041590214,0.03201502,1.09584618,-0.06687862,0.150283754,1.028787,-0.3978614,-0.09720376,1.07768667,0.014007482,0.003267372,1.04700315,-0.041590214,0.03201502,1.09584618,Interacting
794,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0,-50,0.045532369,1,-0.354679825,-0.281629831,0.060311463,1.02344191,-0.163761288,0.105695009,1.00507212,-0.022434635,0.280780852,1.00992954,-0.0629382,-0.123602815,1.15693319,0.028881284,-0.1242506,1.16111684,-0.07539821,0.188179955,1.00447834,-0.144550547,0.1711637,1.04516625,0.025852542,0.195587814,0.982059,-0.017669123,-0.126983732,1.18436885,-0.041590214,0.03201502,1.09584618,-0.06687862,0.150283754,1.028787,-0.3978614,-0.09720376,1.07768667,0.014007482,0.003267372,1.04700315,-0.041590214,0.03201502,1.09584618,Interacting
795,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-20,0,-50,0.049238094,1,-0.344484857,-0.282719284,0.060016133,1.02577627,-0.050971676,0.07139995,1.03185058,-0.02800837,0.2834629,1.015602,-0.062911704,-0.123588666,1.15699112,0.029000402,-0.123291351,1.16152036,-0.08210191,0.190461665,1.01072884,-0.149252981,0.170686,1.04771447,0.02213346,0.199242264,0.986222565,-0.017572733,-0.12662524,1.18457389,-0.046339177,0.034270365,1.10008335,-0.073309936,0.152529642,1.03464711,-0.397210658,-0.09668516,1.07784474,0.109857127,-0.0482312,1.08601773,-0.046339177,0.034270365,1.10008335,Interacting
796,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-20,0,-50,0.049238094,1,-0.344484857,-0.282719284,0.060016133,1.02577627,-0.050971676,0.07139995,1.03185058,-0.02800837,0.2834629,1.015602,-0.062911704,-0.123588666,1.15699112,0.029000402,-0.123291351,1.16152036,-0.08210191,0.190461665,1.01072884,-0.149252981,0.170686,1.04771447,0.02213346,0.199242264,0.986222565,-0.017572733,-0.12662524,1.18457389,-0.046339177,0.034270365,1.10008335,-0.073309936,0.152529642,1.03464711,-0.397210658,-0.09668516,1.07784474,0.109857127,-0.0482312,1.08601773,-0.046339177,0.034270365,1.10008335,Interacting
797,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-10,0,-50,0.050918594,1,-0.338745576,-0.2839985,0.05928117,1.02845716,-0.05396147,0.07157127,1.03471279,-0.03255186,0.285640866,1.02025688,-0.06395859,-0.123910278,1.15685022,0.027867096,-0.12301071,1.1615299,-0.086314514,0.191922337,1.01473117,-0.1546719,0.170954421,1.05178738,0.018010067,0.200895056,0.990947,-0.018574536,-0.126583174,1.18452215,-0.050866738,0.035219148,1.10261321,-0.07767072,0.15381211,1.03828442,-0.396581978,-0.09600912,1.0779897,0.10851302,-0.04620845,1.08820188,-0.050866738,0.035219148,1.10261321,Interacting
798,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-10,0,-50,0.050918594,1,-0.338745576,-0.2839985,0.05928117,1.02845716,-0.05396147,0.07157127,1.03471279,-0.03255186,0.285640866,1.02025688,-0.06395859,-0.123910278,1.15685022,0.027867096,-0.12301071,1.1615299,-0.086314514,0.191922337,1.01473117,-0.1546719,0.170954421,1.05178738,0.018010067,0.200895056,0.990947,-0.018574536,-0.126583174,1.18452215,-0.050866738,0.035219148,1.10261321,-0.07767072,0.15381211,1.03828442,-0.396581978,-0.09600912,1.0779897,0.10851302,-0.04620845,1.08820188,-0.050866738,0.035219148,1.10261321,Interacting
799,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-15,0,-50,0.056319388,1,-0.347719573,-0.28720507,0.057822157,1.0328058,0.08960446,0.050987974,1.05900931,-0.037468217,0.28816703,1.0255307,-0.064228155,-0.123584494,1.15815985,0.027504137,-0.121590771,1.16333163,-0.08990239,0.19362542,1.01852989,-0.161040887,0.172614053,1.058661,0.014161037,0.20223859,0.9951597,-0.018870845,-0.125664383,1.18608761,-0.05355978,0.036896445,1.10617328,-0.0810703,0.155485019,1.04204774,-0.396546334,-0.09591465,1.07817483,0.138229758,-0.084099345,1.108025,-0.05355978,0.036896445,1.10617328,Interacting
800,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-15,0,-50,0.056319388,1,-0.347719573,-0.28720507,0.057822157,1.0328058,0.08960446,0.050987974,1.05900931,-0.037468217,0.28816703,1.0255307,-0.064228155,-0.123584494,1.15815985,0.027504137,-0.121590771,1.16333163,-0.08990239,0.19362542,1.01852989,-0.161040887,0.172614053,1.058661,0.014161037,0.20223859,0.9951597,-0.018870845,-0.125664383,1.18608761,-0.05355978,0.036896445,1.10617328,-0.0810703,0.155485019,1.04204774,-0.396546334,-0.09591465,1.07817483,0.138229758,-0.084099345,1.108025,-0.05355978,0.036896445,1.10617328,Interacting
801,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-15,0,-50,0.061878165,1,-0.345432301,-0.287910551,0.05746292,1.035196,0.08668131,0.05214692,1.06226957,-0.04143268,0.2899384,1.02941883,-0.06449816,-0.123182468,1.15936852,0.027186995,-0.120124079,1.16504908,-0.093414344,0.195267767,1.021723,-0.164872885,0.173818,1.06180441,0.010306872,0.203118935,0.9987641,-0.019153465,-0.124685064,1.18756318,-0.05579605,0.038355496,1.10886717,-0.084267944,0.157063529,1.04512012,-0.398789436,-0.096149266,1.07997847,0.124616727,-0.07882603,1.126469,-0.05579605,0.038355496,1.10886717,Interacting
802,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-15,0,-50,0.061878165,1,-0.345432301,-0.287910551,0.05746292,1.035196,0.08668131,0.05214692,1.06226957,-0.04143268,0.2899384,1.02941883,-0.06449816,-0.123182468,1.15936852,0.027186995,-0.120124079,1.16504908,-0.093414344,0.195267767,1.021723,-0.164872885,0.173818,1.06180441,0.010306872,0.203118935,0.9987641,-0.019153465,-0.124685064,1.18756318,-0.05579605,0.038355496,1.10886717,-0.084267944,0.157063529,1.04512012,-0.398789436,-0.096149266,1.07997847,0.124616727,-0.07882603,1.126469,-0.05579605,0.038355496,1.10886717,Interacting
803,no,unknown,unknown,unknown,yes,unknown,unknown,25,unknown,-20,0,-50,0.061075641,1,-0.324833405,-0.294289649,0.053691596,1.04286242,-0.029785503,0.049974244,1.0531553,-0.05181371,0.2937786,1.03900385,-0.07117202,-0.123194993,1.1641022,0.02011851,-0.118214168,1.16968477,-0.100659192,0.198620588,1.02968347,-0.173567727,0.1730794,1.06756616,-0.003323941,0.205842108,1.01023448,-0.026070833,-0.123549804,1.19222212,-0.06343064,0.040556286,1.11497891,-0.09157661,0.160092875,1.05252659,-0.3994558,-0.09465569,1.0815053,0.101853311,-0.006886603,1.10305107,-0.06343064,0.040556286,1.11497891,Interacting
804,no,unknown,unknown,unknown,yes,unknown,unknown,25,unknown,-20,0,-50,0.061075641,1,-0.324833405,-0.294289649,0.053691596,1.04286242,-0.029785503,0.049974244,1.0531553,-0.05181371,0.2937786,1.03900385,-0.07117202,-0.123194993,1.1641022,0.02011851,-0.118214168,1.16968477,-0.100659192,0.198620588,1.02968347,-0.173567727,0.1730794,1.06756616,-0.003323941,0.205842108,1.01023448,-0.026070833,-0.123549804,1.19222212,-0.06343064,0.040556286,1.11497891,-0.09157661,0.160092875,1.05252659,-0.3994558,-0.09465569,1.0815053,0.101853311,-0.006886603,1.10305107,-0.06343064,0.040556286,1.11497891,Interacting
805,no,unknown,unknown,unknown,yes,unknown,unknown,25,unknown,-20,0,-50,0.062116512,1,-0.32265365,-0.2942919,0.053535275,1.043706,-0.030102227,0.05019958,1.05344045,-0.05528299,0.2948474,1.04114223,-0.07159166,-0.123294488,1.16408861,0.019758038,-0.118075892,1.16977024,-0.105079643,0.19910942,1.03413761,-0.175560564,0.1738298,1.06912327,-0.005543757,0.206698418,1.01228034,-0.026451739,-0.123509839,1.19226336,-0.06567199,0.040796675,1.11667812,-0.095462754,0.160513222,1.056234,-0.399960369,-0.09456924,1.0826261,0.101780474,-0.005231282,1.10376644,-0.06567199,0.040796675,1.11667812,Interacting
806,no,unknown,unknown,unknown,yes,unknown,unknown,25,unknown,-20,0,-50,0.062116512,1,-0.32265365,-0.2942919,0.053535275,1.043706,-0.030102227,0.05019958,1.05344045,-0.05528299,0.2948474,1.04114223,-0.07159166,-0.123294488,1.16408861,0.019758038,-0.118075892,1.16977024,-0.105079643,0.19910942,1.03413761,-0.175560564,0.1738298,1.06912327,-0.005543757,0.206698418,1.01228034,-0.026451739,-0.123509839,1.19226336,-0.06567199,0.040796675,1.11667812,-0.095462754,0.160513222,1.056234,-0.399960369,-0.09456924,1.0826261,0.101780474,-0.005231282,1.10376644,-0.06567199,0.040796675,1.11667812,Interacting
